participant,statement_id,vote,updated_at
p48,24,1,2026-08-31T16:45:57.166Z
p49,1,1,2026-08-31T16:45:56.219Z
p49,2,1,2026-08-31T16:45:56.448Z
p49,3,1,2026-08-31T16:45:56.711Z
p49,4,0,2026-08-31T16:45:56.974Z
p49,5,0,2026-08-31T16:45:57.166Z
p49,6,1,2026-08-31T16:45:57.390Z
p49,7,1,2026-08-31T16:45:57.618Z
p49,8,0,2026-08-31T16:45:57.883Z
p49,9,0,2026-08-31T16:45:58.076Z
p49,10,-1,2026-08-31T16:45:58.227Z
p49,11,1,2026-08-31T16:45:58.376Z
p49,12,-1,2026-08-31T16:45:58.609Z
p49,13,-1,2026-08-31T16:45:58.866Z
p49,14,-1,2026-08-31T16:45:59.118Z
p49,15,1,2026-08-31T16:45:59.383Z
p49,16,0,2026-08-31T16:45:59.604Z
p49,17,1,2026-08-31T16:45:59.803Z
p49,18,-1,2026-08-31T16:46:00.068Z
p49,19,1,2026-08-31T16:46:00.364Z
p49,20,1,2026-08-31T16:46:00.586Z
p49,21,1,2026-08-31T16:46:00.811Z
p49,22,1,2026-08-31T16:46:01.059Z
p49,23,1,2026-08-31T16:46:01.315Z
p49,24,1,2026-08-31T16:46:01.539Z
p50,1,1,2026-08-31T16:45:56.598Z
p50,2,-1,2026-08-31T16:45:56.832Z
p50,3,1,2026-08-31T16:45:57.052Z
p50,4,-1,2026-08-31T16:45:57.314Z
p50,5,1,2026-08-31T16:45:57.564Z
p50,6,-1,2026-08-31T16:45:57.811Z
p50,7,0,2026-08-31T16:45:58.075Z
p50,8,-1,2026-08-31T16:45:58.228Z
p50,9,1,2026-08-31T16:45:58.383Z
p50,10,-1,2026-08-31T16:45:58.608Z
p50,11,1,2026-08-31T16:45:58.834Z
p50,12,-1,2026-08-31T16:45:59.089Z
p50,13,-1,2026-08-31T16:45:59.335Z
p50,14,1,2026-08-31T16:45:59.551Z
p50,15,0,2026-08-31T16:45:59.771Z
p50,16,-1,2026-08-31T16:45:59.923Z
p50,17,-1,2026-08-31T16:46:00.182Z
p50,18,1,2026-08-31T16:46:00.539Z
p50,19,-1,2026-08-31T16:46:00.810Z
p50,20,-1,2026-08-31T16:46:01.027Z
p50,21,1,2026-08-31T16:46:01.207Z
p50,22,-1,2026-08-31T16:46:01.425Z
p50,23,0,2026-08-31T16:46:01.658Z
p50,24,1,2026-08-31T16:46:01.875Z
p51,1,1,2026-08-31T16:45:56.679Z
p51,2,1,2026-08-31T16:45:56.894Z
p51,3,1,2026-08-31T16:45:57.144Z
p51,4,1,2026-08-31T16:45:57.389Z
p51,5,1,2026-08-31T16:45:57.618Z
p51,6,-1,2026-08-31T16:45:57.852Z
p51,7,1,2026-08-31T16:45:58.076Z
p51,8,-1,2026-08-31T16:45:58.264Z
p51,9,0,2026-08-31T16:45:58.495Z
p51,10,0,2026-08-31T16:45:58.723Z
p51,11,1,2026-08-31T16:45:58.944Z
p51,12,1,2026-08-31T16:45:59.191Z
p51,13,0,2026-08-31T16:45:59.444Z
p51,14,1,2026-08-31T16:45:59.658Z
p51,15,1,2026-08-31T16:45:59.918Z
p51,16,1,2026-08-31T16:46:00.182Z
p51,17,1,2026-08-31T16:46:00.472Z
p51,18,1,2026-08-31T16:46:00.698Z
p51,19,0,2026-08-31T16:46:00.952Z
p51,20,1,2026-08-31T16:46:01.171Z
p51,21,1,2026-08-31T16:46:01.395Z
p51,22,1,2026-08-31T16:46:01.575Z
p51,23,1,2026-08-31T16:46:01.830Z
p51,24,1,2026-08-31T16:46:02.088Z
p52,1,1,2026-08-31T16:45:56.710Z
p52,2,-1,2026-08-31T16:45:56.975Z
p52,3,1,2026-08-31T16:45:57.254Z
p52,4,-1,2026-08-31T16:45:57.454Z
p52,5,0,2026-08-31T16:45:57.737Z
p52,6,1,2026-08-31T16:45:57.966Z
p52,7,-1,2026-08-31T16:45:58.220Z
p52,8,1,2026-08-31T16:45:58.493Z
p52,9,-1,2026-08-31T16:45:58.724Z
p52,10,1,2026-08-31T16:45:58.945Z
p52,11,1,2026-08-31T16:45:59.163Z
p52,12,1,2026-08-31T16:45:59.383Z
p52,13,0,2026-08-31T16:45:59.604Z
p52,14,0,2026-08-31T16:45:59.803Z
p52,15,-1,2026-08-31T16:46:00.067Z
p52,16,-1,2026-08-31T16:46:00.396Z
p52,17,1,2026-08-31T16:46:00.651Z
p52,18,1,2026-08-31T16:46:00.837Z
p52,19,1,2026-08-31T16:46:01.063Z
p52,20,-1,2026-08-31T16:46:01.315Z
p52,21,1,2026-08-31T16:46:01.571Z
p52,22,1,2026-08-31T16:46:01.798Z
p52,23,1,2026-08-31T16:46:02.015Z
p52,24,-1,2026-08-31T16:46:02.262Z
p53,1,0,2026-08-31T16:45:57.004Z
p53,2,-1,2026-08-31T16:45:57.168Z
p53,3,0,2026-08-31T16:45:57.394Z
p53,4,1,2026-08-31T16:45:57.619Z
p53,5,1,2026-08-31T16:45:57.884Z
p53,6,1,2026-08-31T16:45:58.076Z
p53,7,0,2026-08-31T16:45:58.232Z
p53,8,-1,2026-08-31T16:45:58.383Z
p53,9,1,2026-08-31T16:45:58.640Z
p53,10,1,2026-08-31T16:45:58.893Z
p53,11,1,2026-08-31T16:45:59.086Z
p53,12,1,2026-08-31T16:45:59.337Z
p53,13,1,2026-08-31T16:45:59.636Z
p53,14,1,2026-08-31T16:45:59.946Z
p53,15,0,2026-08-31T16:46:00.214Z
p53,16,1,2026-08-31T16:46:00.508Z
p53,17,1,2026-08-31T16:46:00.697Z
p53,18,1,2026-08-31T16:46:00.920Z
p53,19,1,2026-08-31T16:46:01.164Z
p53,20,1,2026-08-31T16:46:01.425Z
p53,21,1,2026-08-31T16:46:01.690Z
p53,22,1,2026-08-31T16:46:01.942Z
p53,23,1,2026-08-31T16:46:02.194Z
p53,24,-1,2026-08-31T16:46:02.482Z
p54,1,1,2026-08-31T16:45:57.051Z
p54,2,-1,2026-08-31T16:45:57.283Z
p54,3,-1,2026-08-31T16:45:57.509Z
p54,4,1,2026-08-31T16:45:57.737Z
p54,5,1,2026-08-31T16:45:57.964Z
p54,6,0,2026-08-31T16:45:58.224Z
p54,7,1,2026-08-31T16:45:58.526Z
p54,8,1,2026-08-31T16:45:58.747Z
p54,9,1,2026-08-31T16:45:58.974Z
p54,10,1,2026-08-31T16:45:59.196Z
p54,11,1,2026-08-31T16:45:59.382Z
p54,12,-1,2026-08-31T16:45:59.636Z
p54,13,-1,2026-08-31T16:45:59.919Z
p54,14,0,2026-08-31T16:46:00.182Z
p54,15,-1,2026-08-31T16:46:00.504Z
p54,16,1,2026-08-31T16:46:00.791Z
p54,17,1,2026-08-31T16:46:01.028Z
p54,18,1,2026-08-31T16:46:01.284Z
p54,19,1,2026-08-31T16:46:01.533Z
p54,20,-1,2026-08-31T16:46:01.830Z
p54,21,1,2026-08-31T16:46:02.089Z
p54,22,0,2026-08-31T16:46:02.308Z
p54,23,-1,2026-08-31T16:46:02.531Z
p54,24,-1,2026-08-31T16:46:02.753Z
p55,1,0,2026-08-31T16:45:57.167Z
p55,2,-1,2026-08-31T16:45:57.393Z
p55,3,0,2026-08-31T16:45:57.618Z
p55,4,-1,2026-08-31T16:45:57.883Z
p55,5,-1,2026-08-31T16:45:58.107Z
p55,6,1,2026-08-31T16:45:58.371Z
p55,7,-1,2026-08-31T16:45:58.608Z
p55,8,-1,2026-08-31T16:45:58.834Z
p55,9,1,2026-08-31T16:45:59.057Z
p55,10,1,2026-08-31T16:45:59.270Z
p55,11,0,2026-08-31T16:45:59.528Z
p55,12,-1,2026-08-31T16:45:59.771Z
p55,13,1,2026-08-31T16:45:59.921Z
p55,14,1,2026-08-31T16:46:00.072Z
p55,15,0,2026-08-31T16:46:00.397Z
p55,16,-1,2026-08-31T16:46:00.651Z
p55,17,1,2026-08-31T16:46:00.869Z
p55,18,0,2026-08-31T16:46:01.166Z
p55,19,1,2026-08-31T16:46:01.425Z
p55,20,1,2026-08-31T16:46:01.658Z
p55,21,1,2026-08-31T16:46:01.903Z
p55,22,-1,2026-08-31T16:46:02.162Z
p55,23,-1,2026-08-31T16:46:02.384Z
p55,24,-1,2026-08-31T16:46:02.593Z
p56,1,-1,2026-08-31T16:45:57.421Z
p56,2,-1,2026-08-31T16:45:57.672Z
p56,3,-1,2026-08-31T16:45:57.852Z
p56,4,1,2026-08-31T16:45:58.075Z
p56,5,0,2026-08-31T16:45:58.255Z
p56,6,1,2026-08-31T16:45:58.526Z
p56,7,1,2026-08-31T16:45:58.748Z
p56,8,1,2026-08-31T16:45:58.973Z
p56,9,1,2026-08-31T16:45:59.229Z
p56,10,1,2026-08-31T16:45:59.497Z
p56,11,1,2026-08-31T16:45:59.771Z
p56,12,1,2026-08-31T16:45:59.955Z
p56,13,0,2026-08-31T16:46:00.182Z
p56,14,1,2026-08-31T16:46:00.508Z
p56,15,-1,2026-08-31T16:46:00.730Z
p56,16,1,2026-08-31T16:46:00.976Z
p56,17,1,2026-08-31T16:46:01.172Z
p56,18,1,2026-08-31T16:46:01.394Z
p56,19,1,2026-08-31T16:46:01.546Z
p56,20,-1,2026-08-31T16:46:01.768Z
p56,21,1,2026-08-31T16:46:01.982Z
p56,22,1,2026-08-31T16:46:02.200Z
p56,23,1,2026-08-31T16:46:02.418Z
p56,24,0,2026-08-31T16:46:02.644Z
p57,1,0,2026-08-31T16:46:01.800Z
p57,2,-1,2026-08-31T16:46:02.054Z
p57,3,-1,2026-08-31T16:46:02.302Z
p57,4,1,2026-08-31T16:46:02.562Z
p57,5,-1,2026-08-31T16:46:02.897Z
p57,6,1,2026-08-31T16:46:03.151Z
p57,7,0,2026-08-31T16:46:03.336Z
p57,8,1,2026-08-31T16:46:03.592Z
p57,9,1,2026-08-31T16:46:03.857Z
p57,10,1,2026-08-31T16:46:04.042Z
p57,11,1,2026-08-31T16:46:04.318Z
p57,12,1,2026-08-31T16:46:04.566Z
p57,13,1,2026-08-31T16:46:04.828Z
p57,14,1,2026-08-31T16:46:05.153Z
p57,15,-1,2026-08-31T16:46:05.380Z
p57,16,-1,2026-08-31T16:46:05.608Z
p57,17,1,2026-08-31T16:46:05.867Z
p57,18,-1,2026-08-31T16:46:06.156Z
p57,19,0,2026-08-31T16:46:06.400Z
p57,20,1,2026-08-31T16:46:06.656Z
p57,21,1,2026-08-31T16:46:06.940Z
p57,22,1,2026-08-31T16:46:07.225Z
p57,23,0,2026-08-31T16:46:07.525Z
p57,24,-1,2026-08-31T16:46:07.827Z
p58,1,1,2026-08-31T16:46:02.120Z
p58,2,-1,2026-08-31T16:46:02.384Z
p58,3,-1,2026-08-31T16:46:02.594Z
p58,4,1,2026-08-31T16:46:02.752Z
p58,5,1,2026-08-31T16:46:02.978Z
p58,6,1,2026-08-31T16:46:03.224Z
p58,7,-1,2026-08-31T16:46:03.449Z
p58,8,-1,2026-08-31T16:46:03.632Z
p58,9,0,2026-08-31T16:46:03.858Z
p58,10,1,2026-08-31T16:46:04.044Z
p58,11,-1,2026-08-31T16:46:04.286Z
p58,12,1,2026-08-31T16:46:04.492Z
p58,13,-1,2026-08-31T16:46:04.743Z
p58,14,1,2026-08-31T16:46:05.019Z
p58,15,-1,2026-08-31T16:46:05.270Z
p58,16,-1,2026-08-31T16:46:05.493Z
p58,17,-1,2026-08-31T16:46:05.721Z
p58,18,0,2026-08-31T16:46:05.943Z
p58,19,0,2026-08-31T16:46:06.171Z
p58,20,0,2026-08-31T16:46:06.400Z
p58,21,1,2026-08-31T16:46:06.625Z
p58,22,1,2026-08-31T16:46:06.845Z
p58,23,1,2026-08-31T16:46:07.111Z
p58,24,-1,2026-08-31T16:46:07.350Z
p59,1,1,2026-08-31T16:46:02.336Z
p59,2,-1,2026-08-31T16:46:02.626Z
p59,3,1,2026-08-31T16:46:02.900Z
p59,4,1,2026-08-31T16:46:03.184Z
p59,5,-1,2026-08-31T16:46:03.449Z
p59,6,1,2026-08-31T16:46:03.663Z
p59,7,0,2026-08-31T16:46:03.881Z
p59,8,1,2026-08-31T16:46:04.118Z
p59,9,1,2026-08-31T16:46:04.381Z
p59,10,1,2026-08-31T16:46:04.602Z
p59,11,0,2026-08-31T16:46:04.853Z
p59,12,1,2026-08-31T16:46:05.153Z
p59,13,0,2026-08-31T16:46:05.380Z
p59,14,1,2026-08-31T16:46:05.609Z
p59,15,-1,2026-08-31T16:46:05.835Z
p59,16,1,2026-08-31T16:46:06.057Z
p59,17,1,2026-08-31T16:46:06.286Z
p59,18,-1,2026-08-31T16:46:06.512Z
p59,19,1,2026-08-31T16:46:06.735Z
p59,20,0,2026-08-31T16:46:06.995Z
p59,21,-1,2026-08-31T16:46:07.223Z
p59,22,1,2026-08-31T16:46:07.504Z
p59,23,1,2026-08-31T16:46:07.825Z
p59,24,0,2026-08-31T16:46:08.116Z
p60,1,1,2026-08-31T16:46:02.530Z
p60,2,-1,2026-08-31T16:46:02.752Z
p60,3,-1,2026-08-31T16:46:03.009Z
p60,4,-1,2026-08-31T16:46:03.290Z
p60,5,1,2026-08-31T16:46:03.592Z
p60,6,-1,2026-08-31T16:46:03.856Z
p60,7,1,2026-08-31T16:46:04.008Z
p60,8,1,2026-08-31T16:46:04.236Z
p60,9,1,2026-08-31T16:46:04.457Z
p60,10,1,2026-08-31T16:46:04.705Z
p60,11,1,2026-08-31T16:46:05.046Z
p60,12,1,2026-08-31T16:46:05.290Z
p60,13,-1,2026-08-31T16:46:05.524Z
p60,14,1,2026-08-31T16:46:05.753Z
p60,15,-1,2026-08-31T16:46:06.013Z
p60,16,1,2026-08-31T16:46:06.286Z
p60,17,0,2026-08-31T16:46:06.543Z
p60,18,1,2026-08-31T16:46:06.799Z
p60,19,1,2026-08-31T16:46:07.077Z
p60,20,0,2026-08-31T16:46:07.353Z
p60,21,1,2026-08-31T16:46:07.650Z
p60,22,1,2026-08-31T16:46:07.949Z
p60,23,1,2026-08-31T16:46:08.275Z
p60,24,-1,2026-08-31T16:46:08.584Z
p61,1,-1,2026-08-31T16:46:02.760Z
p61,2,-1,2026-08-31T16:46:03.042Z
p61,3,-1,2026-08-31T16:46:03.303Z
p61,4,1,2026-08-31T16:46:03.520Z
p61,5,1,2026-08-31T16:46:03.747Z
p61,6,1,2026-08-31T16:46:04.001Z
p61,7,1,2026-08-31T16:46:04.265Z
p61,8,1,2026-08-31T16:46:04.539Z
p61,9,-1,2026-08-31T16:46:04.711Z
p61,10,1,2026-08-31T16:46:05.019Z
p61,11,1,2026-08-31T16:46:05.294Z
p61,12,1,2026-08-31T16:46:05.493Z
p61,13,1,2026-08-31T16:46:05.721Z
p61,14,1,2026-08-31T16:46:05.943Z
p61,15,-1,2026-08-31T16:46:06.172Z
p61,16,1,2026-08-31T16:46:06.431Z
p61,17,1,2026-08-31T16:46:06.716Z
p61,18,-1,2026-08-31T16:46:06.963Z
p61,19,-1,2026-08-31T16:46:07.226Z
p61,20,-1,2026-08-31T16:46:07.503Z
p61,21,1,2026-08-31T16:46:07.857Z
p61,22,1,2026-08-31T16:46:08.146Z
p61,23,-1,2026-08-31T16:46:08.401Z
p61,24,-1,2026-08-31T16:46:08.710Z
p62,1,0,2026-08-31T16:46:02.784Z
p62,2,-1,2026-08-31T16:46:03.010Z
p62,3,1,2026-08-31T16:46:03.228Z
p62,4,0,2026-08-31T16:46:03.480Z
p62,5,-1,2026-08-31T16:46:03.774Z
p62,6,1,2026-08-31T16:46:04.027Z
p62,7,-1,2026-08-31T16:46:04.286Z
p62,8,1,2026-08-31T16:46:04.490Z
p62,9,1,2026-08-31T16:46:04.743Z
p62,10,1,2026-08-31T16:46:05.020Z
p62,11,1,2026-08-31T16:46:05.239Z
p62,12,1,2026-08-31T16:46:05.486Z
p62,13,1,2026-08-31T16:46:05.749Z
p62,14,1,2026-08-31T16:46:05.981Z
p62,15,-1,2026-08-31T16:46:06.173Z
p62,16,1,2026-08-31T16:46:06.399Z
p62,17,0,2026-08-31T16:46:06.624Z
p62,18,1,2026-08-31T16:46:06.844Z
p62,19,1,2026-08-31T16:46:07.085Z
p62,20,0,2026-08-31T16:46:07.352Z
p62,21,1,2026-08-31T16:46:07.566Z
p62,22,0,2026-08-31T16:46:07.821Z
p62,23,-1,2026-08-31T16:46:08.147Z
p62,24,-1,2026-08-31T16:46:08.411Z
p63,1,-1,2026-08-31T16:46:02.868Z
p63,2,-1,2026-08-31T16:46:03.089Z
p63,3,1,2026-08-31T16:46:03.335Z
p63,4,1,2026-08-31T16:46:03.626Z
p63,5,0,2026-08-31T16:46:03.881Z
p63,6,1,2026-08-31T16:46:04.119Z
p63,7,-1,2026-08-31T16:46:04.349Z
p63,8,1,2026-08-31T16:46:04.594Z
p63,9,1,2026-08-31T16:46:04.855Z
p63,10,1,2026-08-31T16:46:05.132Z
p63,11,1,2026-08-31T16:46:05.346Z
p63,12,1,2026-08-31T16:46:05.525Z
p63,13,1,2026-08-31T16:46:05.722Z
p63,14,0,2026-08-31T16:46:05.944Z
p63,15,1,2026-08-31T16:46:06.172Z
p63,16,0,2026-08-31T16:46:06.431Z
p63,17,1,2026-08-31T16:46:06.713Z
p63,18,-1,2026-08-31T16:46:06.964Z
p63,19,1,2026-08-31T16:46:07.227Z
p63,20,1,2026-08-31T16:46:07.502Z
p63,21,1,2026-08-31T16:46:07.793Z
p63,22,0,2026-08-31T16:46:08.115Z
p63,23,1,2026-08-31T16:46:08.418Z
p63,24,-1,2026-08-31T16:46:08.681Z
p64,1,1,2026-08-31T16:46:02.978Z
p64,2,0,2026-08-31T16:46:03.196Z
p64,3,-1,2026-08-31T16:46:03.412Z
p64,4,1,2026-08-31T16:46:03.632Z
p64,5,1,2026-08-31T16:46:03.888Z
p64,6,0,2026-08-31T16:46:04.178Z
p64,7,0,2026-08-31T16:46:04.426Z
p64,8,0,2026-08-31T16:46:04.686Z
p64,9,1,2026-08-31T16:46:05.018Z
p64,10,1,2026-08-31T16:46:05.270Z
p64,11,1,2026-08-31T16:46:05.493Z
p64,12,1,2026-08-31T16:46:05.753Z
p64,13,1,2026-08-31T16:46:06.014Z
p64,14,1,2026-08-31T16:46:06.314Z
p64,15,1,2026-08-31T16:46:06.572Z
p64,16,-1,2026-08-31T16:46:06.845Z
p64,17,1,2026-08-31T16:46:07.085Z
p64,18,-1,2026-08-31T16:46:07.379Z
p64,19,0,2026-08-31T16:46:07.709Z
p64,20,-1,2026-08-31T16:46:07.978Z
p64,21,1,2026-08-31T16:46:08.277Z
p64,22,0,2026-08-31T16:46:08.552Z
p64,23,1,2026-08-31T16:46:08.853Z
p64,24,-1,2026-08-31T16:46:09.164Z
p65,1,-1,2026-08-31T16:46:07.563Z
p65,2,-1,2026-08-31T16:46:07.858Z
p65,3,-1,2026-08-31T16:46:08.146Z
p65,4,1,2026-08-31T16:46:08.437Z
p65,5,0,2026-08-31T16:46:08.725Z
p65,6,1,2026-08-31T16:46:08.992Z
p65,7,1,2026-08-31T16:46:09.308Z
p65,8,1,2026-08-31T16:46:09.536Z
p65,9,1,2026-08-31T16:46:09.765Z
p65,10,0,2026-08-31T16:46:10.022Z
p65,11,1,2026-08-31T16:46:10.275Z
p65,12,1,2026-08-31T16:46:10.498Z
p65,13,0,2026-08-31T16:46:10.731Z
p65,14,1,2026-08-31T16:46:10.960Z
p65,15,-1,2026-08-31T16:46:11.180Z
p65,16,1,2026-08-31T16:46:11.432Z
p65,17,1,2026-08-31T16:46:11.658Z
p65,18,1,2026-08-31T16:46:11.857Z
p65,19,1,2026-08-31T16:46:12.081Z
p65,20,0,2026-08-31T16:46:12.269Z
p65,21,1,2026-08-31T16:46:12.489Z
p65,22,0,2026-08-31T16:46:12.743Z
p65,23,0,2026-08-31T16:46:12.964Z
p65,24,-1,2026-08-31T16:46:13.147Z
p66,1,1,2026-08-31T16:46:08.143Z
p66,2,1,2026-08-31T16:46:08.426Z
p66,3,-1,2026-08-31T16:46:08.741Z
p66,4,1,2026-08-31T16:46:08.992Z
p66,5,-1,2026-08-31T16:46:09.309Z
p66,6,1,2026-08-31T16:46:09.538Z
p66,7,0,2026-08-31T16:46:09.764Z
p66,8,1,2026-08-31T16:46:09.990Z
p66,9,1,2026-08-31T16:46:10.215Z
p66,10,1,2026-08-31T16:46:10.386Z
p66,11,-1,2026-08-31T16:46:10.614Z
p66,12,1,2026-08-31T16:46:10.880Z
p66,13,1,2026-08-31T16:46:11.133Z
p66,14,-1,2026-08-31T16:46:11.432Z
p66,15,1,2026-08-31T16:46:11.659Z
p66,16,1,2026-08-31T16:46:11.887Z
p66,17,1,2026-08-31T16:46:12.160Z
p66,18,1,2026-08-31T16:46:12.382Z
p66,19,1,2026-08-31T16:46:12.600Z
p66,20,0,2026-08-31T16:46:12.824Z
p66,21,1,2026-08-31T16:46:13.039Z
p66,22,1,2026-08-31T16:46:13.294Z
p66,23,0,2026-08-31T16:46:13.559Z
p66,24,-1,2026-08-31T16:46:13.847Z
p67,1,0,2026-08-31T16:46:08.426Z
p67,2,-1,2026-08-31T16:46:08.726Z
p67,3,-1,2026-08-31T16:46:08.993Z
p67,4,1,2026-08-31T16:46:09.283Z
p67,5,1,2026-08-31T16:46:09.537Z
p67,6,1,2026-08-31T16:46:09.795Z
p67,7,1,2026-08-31T16:46:10.057Z
p67,8,1,2026-08-31T16:46:10.275Z
p67,9,0,2026-08-31T16:46:10.500Z
p67,10,1,2026-08-31T16:46:10.731Z
p67,11,1,2026-08-31T16:46:10.992Z
p67,12,1,2026-08-31T16:46:11.242Z
p67,13,1,2026-08-31T16:46:11.433Z
p67,14,1,2026-08-31T16:46:11.690Z
p67,15,-1,2026-08-31T16:46:11.939Z
p67,16,1,2026-08-31T16:46:12.219Z
p67,17,1,2026-08-31T16:46:12.413Z
p67,18,-1,2026-08-31T16:46:12.601Z
p67,19,1,2026-08-31T16:46:12.855Z
p67,20,0,2026-08-31T16:46:13.111Z
p67,21,1,2026-08-31T16:46:13.332Z
p67,22,1,2026-08-31T16:46:13.590Z
p67,23,1,2026-08-31T16:46:13.815Z
p67,24,-1,2026-08-31T16:46:14.045Z
p68,1,1,2026-08-31T16:46:08.620Z
p68,2,-1,2026-08-31T16:46:08.864Z
p68,3,-1,2026-08-31T16:46:09.147Z
p68,4,1,2026-08-31T16:46:09.424Z
p68,5,1,2026-08-31T16:46:09.653Z
p68,6,1,2026-08-31T16:46:09.909Z
p68,7,0,2026-08-31T16:46:10.196Z
p68,8,-1,2026-08-31T16:46:10.386Z
p68,9,1,2026-08-31T16:46:10.643Z
p68,10,1,2026-08-31T16:46:10.848Z
p68,11,1,2026-08-31T16:46:11.069Z
p68,12,1,2026-08-31T16:46:11.288Z
p68,13,-1,2026-08-31T16:46:11.494Z
p68,14,1,2026-08-31T16:46:11.747Z
p68,15,0,2026-08-31T16:46:12.029Z
p68,16,1,2026-08-31T16:46:12.301Z
p68,17,1,2026-08-31T16:46:12.555Z
p68,18,1,2026-08-31T16:46:12.710Z
p68,19,1,2026-08-31T16:46:12.932Z
p68,20,-1,2026-08-31T16:46:13.147Z
p68,21,0,2026-08-31T16:46:13.359Z
p68,22,1,2026-08-31T16:46:13.593Z
p68,23,1,2026-08-31T16:46:13.844Z
p68,24,-1,2026-08-31T16:46:14.107Z
p69,1,1,2026-08-31T16:46:08.863Z
p69,2,-1,2026-08-31T16:46:09.117Z
p69,3,-1,2026-08-31T16:46:09.398Z
p69,4,1,2026-08-31T16:46:09.679Z
p69,5,1,2026-08-31T16:46:09.944Z
p69,6,1,2026-08-31T16:46:10.213Z
p69,7,-1,2026-08-31T16:46:10.419Z
p69,8,1,2026-08-31T16:46:10.612Z
p69,9,1,2026-08-31T16:46:10.881Z
p69,10,1,2026-08-31T16:46:11.102Z
p69,11,1,2026-08-31T16:46:11.320Z
p69,12,1,2026-08-31T16:46:11.545Z
p69,13,0,2026-08-31T16:46:11.802Z
p69,14,1,2026-08-31T16:46:12.051Z
p69,15,1,2026-08-31T16:46:12.270Z
p69,16,1,2026-08-31T16:46:12.488Z
p69,17,1,2026-08-31T16:46:12.711Z
p69,18,1,2026-08-31T16:46:12.959Z
p69,19,1,2026-08-31T16:46:13.223Z
p69,20,-1,2026-08-31T16:46:13.446Z
p69,21,1,2026-08-31T16:46:13.672Z
p69,22,1,2026-08-31T16:46:13.924Z
p69,23,1,2026-08-31T16:46:14.159Z
p69,24,-1,2026-08-31T16:46:14.353Z
p70,1,1,2026-08-31T16:46:08.979Z
p70,2,-1,2026-08-31T16:46:09.283Z
p70,3,-1,2026-08-31T16:46:09.508Z
p70,4,-1,2026-08-31T16:46:09.698Z
p70,5,1,2026-08-31T16:46:09.913Z
p70,6,1,2026-08-31T16:46:10.167Z
p70,7,1,2026-08-31T16:46:10.417Z
p70,8,1,2026-08-31T16:46:10.611Z
p70,9,-1,2026-08-31T16:46:10.880Z
p70,10,1,2026-08-31T16:46:11.101Z
p70,11,1,2026-08-31T16:46:11.288Z
p70,12,1,2026-08-31T16:46:11.494Z
p70,13,-1,2026-08-31T16:46:11.716Z
p70,14,1,2026-08-31T16:46:11.972Z
p70,15,-1,2026-08-31T16:46:12.216Z
p70,16,1,2026-08-31T16:46:12.445Z
p70,17,1,2026-08-31T16:46:12.742Z
p70,18,0,2026-08-31T16:46:12.964Z
p70,19,1,2026-08-31T16:46:13.146Z
p70,20,0,2026-08-31T16:46:13.332Z
p70,21,1,2026-08-31T16:46:13.559Z
p70,22,1,2026-08-31T16:46:13.817Z
p70,23,-1,2026-08-31T16:46:14.045Z
p70,24,-1,2026-08-31T16:46:14.305Z
p71,1,-1,2026-08-31T16:46:08.989Z
p71,2,-1,2026-08-31T16:46:09.284Z
p71,3,-1,2026-08-31T16:46:09.540Z
p71,4,1,2026-08-31T16:46:09.805Z
p71,5,1,2026-08-31T16:46:10.019Z
p71,6,0,2026-08-31T16:46:10.214Z
p71,7,0,2026-08-31T16:46:10.418Z
p71,8,1,2026-08-31T16:46:10.639Z
p71,9,-1,2026-08-31T16:46:10.848Z
p71,10,1,2026-08-31T16:46:11.100Z
p71,11,1,2026-08-31T16:46:11.382Z
p71,12,1,2026-08-31T16:46:11.608Z
p71,13,0,2026-08-31T16:46:11.832Z
p71,14,-1,2026-08-31T16:46:12.050Z
p71,15,-1,2026-08-31T16:46:12.300Z
p71,16,1,2026-08-31T16:46:12.584Z
p71,17,0,2026-08-31T16:46:12.856Z
p71,18,-1,2026-08-31T16:46:13.111Z
p71,19,1,2026-08-31T16:46:13.334Z
p71,20,1,2026-08-31T16:46:13.561Z
p71,21,1,2026-08-31T16:46:13.782Z
p71,22,0,2026-08-31T16:46:13.962Z
p71,23,1,2026-08-31T16:46:14.160Z
p71,24,-1,2026-08-31T16:46:14.317Z
p72,1,1,2026-08-31T16:46:09.423Z
p72,2,-1,2026-08-31T16:46:09.650Z
p72,3,-1,2026-08-31T16:46:09.877Z
p72,4,1,2026-08-31T16:46:10.100Z
p72,5,0,2026-08-31T16:46:10.357Z
p72,6,0,2026-08-31T16:46:10.612Z
p72,7,-1,2026-08-31T16:46:10.849Z
p72,8,1,2026-08-31T16:46:11.070Z
p72,9,1,2026-08-31T16:46:11.320Z
p72,10,1,2026-08-31T16:46:11.544Z
p72,11,1,2026-08-31T16:46:11.798Z
p72,12,1,2026-08-31T16:46:12.049Z
p72,13,1,2026-08-31T16:46:12.270Z
p72,14,1,2026-08-31T16:46:12.489Z
p72,15,-1,2026-08-31T16:46:12.710Z
p72,16,1,2026-08-31T16:46:12.963Z
p72,17,1,2026-08-31T16:46:13.222Z
p72,18,-1,2026-08-31T16:46:13.477Z
p72,19,1,2026-08-31T16:46:13.708Z
p72,20,1,2026-08-31T16:46:13.931Z
p72,21,1,2026-08-31T16:46:14.160Z
p72,22,0,2026-08-31T16:46:14.314Z
p72,23,1,2026-08-31T16:46:14.475Z
