participant,statement_id,vote,updated_at
p49,1,1,2026-09-01T04:18:31.181Z
p49,2,1,2026-09-01T04:18:31.304Z
p49,3,1,2026-09-01T04:18:31.431Z
p49,4,1,2026-09-01T04:18:31.594Z
p49,5,1,2026-09-01T04:18:31.745Z
p49,6,-1,2026-09-01T04:18:31.890Z
p49,7,1,2026-09-01T04:18:32.031Z
p49,8,1,2026-09-01T04:18:32.151Z
p49,9,1,2026-09-01T04:18:32.338Z
p49,10,1,2026-09-01T04:18:32.439Z
p49,11,1,2026-09-01T04:18:32.564Z
p49,12,-1,2026-09-01T04:18:32.727Z
p49,13,-1,2026-09-01T04:18:32.931Z
p49,14,-1,2026-09-01T04:18:33.098Z
p49,15,1,2026-09-01T04:18:33.292Z
p49,16,0,2026-09-01T04:18:33.469Z
p49,17,0,2026-09-01T04:18:33.594Z
p49,18,1,2026-09-01T04:18:33.754Z
p49,19,1,2026-09-01T04:18:33.887Z
p49,20,1,2026-09-01T04:18:34.021Z
p49,21,1,2026-09-01T04:18:34.201Z
p49,22,1,2026-09-01T04:18:34.393Z
p49,23,1,2026-09-01T04:18:34.565Z
p49,24,1,2026-09-01T04:18:34.717Z
p50,1,1,2026-09-01T04:18:31.524Z
p50,2,0,2026-09-01T04:18:31.714Z
p50,3,-1,2026-09-01T04:18:31.906Z
p50,4,1,2026-09-01T04:18:32.079Z
p50,5,1,2026-09-01T04:18:32.268Z
p50,6,-1,2026-09-01T04:18:32.471Z
p50,7,1,2026-09-01T04:18:32.659Z
p50,8,-1,2026-09-01T04:18:32.815Z
p50,9,0,2026-09-01T04:18:32.941Z
p50,10,-1,2026-09-01T04:18:33.066Z
p50,11,-1,2026-09-01T04:18:33.226Z
p50,12,-1,2026-09-01T04:18:33.407Z
p50,13,-1,2026-09-01T04:18:33.561Z
p50,14,0,2026-09-01T04:18:33.662Z
p50,15,-1,2026-09-01T04:18:33.820Z
p50,16,-1,2026-09-01T04:18:33.969Z
p50,17,-1,2026-09-01T04:18:34.112Z
p50,18,1,2026-09-01T04:18:34.233Z
p50,19,-1,2026-09-01T04:18:34.390Z
p50,20,1,2026-09-01T04:18:34.588Z
p50,21,0,2026-09-01T04:18:34.745Z
p50,22,-1,2026-09-01T04:18:34.904Z
p50,23,-1,2026-09-01T04:18:35.075Z
p50,24,1,2026-09-01T04:18:35.213Z
p51,1,1,2026-09-01T04:18:31.684Z
p51,2,1,2026-09-01T04:18:31.831Z
p51,3,1,2026-09-01T04:18:31.965Z
p51,4,-1,2026-09-01T04:18:32.124Z
p51,5,1,2026-09-01T04:18:32.337Z
p51,6,-1,2026-09-01T04:18:32.477Z
p51,7,1,2026-09-01T04:18:32.627Z
p51,8,-1,2026-09-01T04:18:32.785Z
p51,9,1,2026-09-01T04:18:32.940Z
p51,10,0,2026-09-01T04:18:33.066Z
p51,11,1,2026-09-01T04:18:33.195Z
p51,12,-1,2026-09-01T04:18:33.322Z
p51,13,-1,2026-09-01T04:18:33.441Z
p51,14,1,2026-09-01T04:18:33.592Z
p51,15,1,2026-09-01T04:18:33.736Z
p51,16,1,2026-09-01T04:18:33.901Z
p51,17,-1,2026-09-01T04:18:34.105Z
p51,18,1,2026-09-01T04:18:34.278Z
p51,19,0,2026-09-01T04:18:34.389Z
p51,20,1,2026-09-01T04:18:34.496Z
p51,21,1,2026-09-01T04:18:34.659Z
p51,22,1,2026-09-01T04:18:34.810Z
p51,23,1,2026-09-01T04:18:34.957Z
p51,24,0,2026-09-01T04:18:35.098Z
p52,1,1,2026-09-01T04:18:31.906Z
p52,2,-1,2026-09-01T04:18:32.047Z
p52,3,-1,2026-09-01T04:18:32.220Z
p52,4,1,2026-09-01T04:18:32.468Z
p52,5,1,2026-09-01T04:18:32.627Z
p52,6,-1,2026-09-01T04:18:32.786Z
p52,7,0,2026-09-01T04:18:32.971Z
p52,8,-1,2026-09-01T04:18:33.158Z
p52,9,1,2026-09-01T04:18:33.353Z
p52,10,1,2026-09-01T04:18:33.530Z
p52,11,1,2026-09-01T04:18:33.667Z
p52,12,1,2026-09-01T04:18:33.823Z
p52,13,-1,2026-09-01T04:18:33.990Z
p52,14,1,2026-09-01T04:18:34.171Z
p52,15,0,2026-09-01T04:18:34.304Z
p52,16,1,2026-09-01T04:18:34.440Z
p52,17,-1,2026-09-01T04:18:34.600Z
p52,18,0,2026-09-01T04:18:34.745Z
p52,19,1,2026-09-01T04:18:34.903Z
p52,20,-1,2026-09-01T04:18:35.037Z
p52,21,1,2026-09-01T04:18:35.184Z
p52,22,-1,2026-09-01T04:18:35.363Z
p52,23,1,2026-09-01T04:18:35.546Z
p52,24,-1,2026-09-01T04:18:35.734Z
p53,1,1,2026-09-01T04:18:32.076Z
p53,2,-1,2026-09-01T04:18:32.265Z
p53,3,0,2026-09-01T04:18:32.469Z
p53,4,0,2026-09-01T04:18:32.627Z
p53,5,1,2026-09-01T04:18:32.754Z
p53,6,1,2026-09-01T04:18:32.877Z
p53,7,-1,2026-09-01T04:18:33.036Z
p53,8,1,2026-09-01T04:18:33.195Z
p53,9,1,2026-09-01T04:18:33.350Z
p53,10,1,2026-09-01T04:18:33.531Z
p53,11,0,2026-09-01T04:18:33.701Z
p53,12,1,2026-09-01T04:18:33.869Z
p53,13,1,2026-09-01T04:18:34.018Z
p53,14,1,2026-09-01T04:18:34.169Z
p53,15,1,2026-09-01T04:18:34.296Z
p53,16,1,2026-09-01T04:18:34.406Z
p53,17,1,2026-09-01T04:18:34.508Z
p53,18,1,2026-09-01T04:18:34.656Z
p53,19,-1,2026-09-01T04:18:34.809Z
p53,20,1,2026-09-01T04:18:34.929Z
p53,21,1,2026-09-01T04:18:35.061Z
p53,22,1,2026-09-01T04:18:35.250Z
p53,23,1,2026-09-01T04:18:35.452Z
p53,24,-1,2026-09-01T04:18:35.608Z
p54,1,-1,2026-09-01T04:18:32.180Z
p54,2,-1,2026-09-01T04:18:32.374Z
p54,3,-1,2026-09-01T04:18:32.505Z
p54,4,0,2026-09-01T04:18:32.658Z
p54,5,-1,2026-09-01T04:18:32.817Z
p54,6,1,2026-09-01T04:18:32.940Z
p54,7,0,2026-09-01T04:18:33.097Z
p54,8,1,2026-09-01T04:18:33.261Z
p54,9,1,2026-09-01T04:18:33.407Z
p54,10,1,2026-09-01T04:18:33.562Z
p54,11,1,2026-09-01T04:18:33.702Z
p54,12,-1,2026-09-01T04:18:33.907Z
p54,13,1,2026-09-01T04:18:34.079Z
p54,14,0,2026-09-01T04:18:34.215Z
p54,15,-1,2026-09-01T04:18:34.390Z
p54,16,1,2026-09-01T04:18:34.556Z
p54,17,1,2026-09-01T04:18:34.685Z
p54,18,1,2026-09-01T04:18:34.809Z
p54,19,1,2026-09-01T04:18:34.960Z
p54,20,0,2026-09-01T04:18:35.137Z
p54,21,1,2026-09-01T04:18:35.269Z
p54,22,-1,2026-09-01T04:18:35.447Z
p54,23,0,2026-09-01T04:18:35.639Z
p54,24,-1,2026-09-01T04:18:35.837Z
p55,1,1,2026-09-01T04:18:32.215Z
p55,2,-1,2026-09-01T04:18:32.427Z
p55,3,-1,2026-09-01T04:18:32.564Z
p55,4,1,2026-09-01T04:18:32.695Z
p55,5,0,2026-09-01T04:18:32.843Z
p55,6,1,2026-09-01T04:18:33.004Z
p55,7,0,2026-09-01T04:18:33.131Z
p55,8,-1,2026-09-01T04:18:33.260Z
p55,9,1,2026-09-01T04:18:33.379Z
p55,10,1,2026-09-01T04:18:33.526Z
p55,11,0,2026-09-01T04:18:33.679Z
p55,12,1,2026-09-01T04:18:33.810Z
p55,13,1,2026-09-01T04:18:33.929Z
p55,14,-1,2026-09-01T04:18:34.081Z
p55,15,0,2026-09-01T04:18:34.233Z
p55,16,1,2026-09-01T04:18:34.393Z
p55,17,1,2026-09-01T04:18:34.603Z
p55,18,1,2026-09-01T04:18:34.744Z
p55,19,1,2026-09-01T04:18:34.904Z
p55,20,-1,2026-09-01T04:18:35.036Z
p55,21,1,2026-09-01T04:18:35.187Z
p55,22,0,2026-09-01T04:18:35.356Z
p55,23,-1,2026-09-01T04:18:35.515Z
p55,24,-1,2026-09-01T04:18:35.707Z
p56,1,1,2026-09-01T04:18:32.604Z
p56,2,-1,2026-09-01T04:18:32.754Z
p56,3,-1,2026-09-01T04:18:32.907Z
p56,4,1,2026-09-01T04:18:33.066Z
p56,5,-1,2026-09-01T04:18:33.195Z
p56,6,1,2026-09-01T04:18:33.354Z
p56,7,0,2026-09-01T04:18:33.499Z
p56,8,1,2026-09-01T04:18:33.655Z
p56,9,1,2026-09-01T04:18:33.811Z
p56,10,1,2026-09-01T04:18:33.929Z
p56,11,1,2026-09-01T04:18:34.053Z
p56,12,1,2026-09-01T04:18:34.170Z
p56,13,0,2026-09-01T04:18:34.296Z
p56,14,1,2026-09-01T04:18:34.404Z
p56,15,1,2026-09-01T04:18:34.509Z
p56,16,1,2026-09-01T04:18:34.629Z
p56,17,1,2026-09-01T04:18:34.744Z
p56,18,1,2026-09-01T04:18:34.872Z
p56,19,1,2026-09-01T04:18:35.018Z
p56,20,1,2026-09-01T04:18:35.158Z
p56,21,1,2026-09-01T04:18:35.297Z
p56,22,1,2026-09-01T04:18:35.426Z
p56,23,0,2026-09-01T04:18:35.576Z
p56,24,-1,2026-09-01T04:18:35.706Z
p57,1,1,2026-09-01T04:18:34.900Z
p57,2,-1,2026-09-01T04:18:35.030Z
p57,3,-1,2026-09-01T04:18:35.156Z
p57,4,1,2026-09-01T04:18:35.298Z
p57,5,-1,2026-09-01T04:18:35.430Z
p57,6,1,2026-09-01T04:18:35.608Z
p57,7,0,2026-09-01T04:18:35.743Z
p57,8,1,2026-09-01T04:18:35.898Z
p57,9,1,2026-09-01T04:18:36.027Z
p57,10,0,2026-09-01T04:18:36.129Z
p57,11,1,2026-09-01T04:18:36.278Z
p57,12,1,2026-09-01T04:18:36.433Z
p57,13,1,2026-09-01T04:18:36.589Z
p57,14,1,2026-09-01T04:18:36.762Z
p57,15,-1,2026-09-01T04:18:36.868Z
p57,16,0,2026-09-01T04:18:37.038Z
p57,17,1,2026-09-01T04:18:37.226Z
p57,18,1,2026-09-01T04:18:37.374Z
p57,19,1,2026-09-01T04:18:37.499Z
p57,20,0,2026-09-01T04:18:37.664Z
p57,21,1,2026-09-01T04:18:37.821Z
p57,22,1,2026-09-01T04:18:37.954Z
p57,23,1,2026-09-01T04:18:38.093Z
p57,24,-1,2026-09-01T04:18:38.239Z
p58,1,-1,2026-09-01T04:18:35.240Z
p58,2,-1,2026-09-01T04:18:35.358Z
p58,3,0,2026-09-01T04:18:35.519Z
p58,4,1,2026-09-01T04:18:35.699Z
p58,5,1,2026-09-01T04:18:35.879Z
p58,6,1,2026-09-01T04:18:36.018Z
p58,7,1,2026-09-01T04:18:36.183Z
p58,8,1,2026-09-01T04:18:36.341Z
p58,9,1,2026-09-01T04:18:36.527Z
p58,10,-1,2026-09-01T04:18:36.693Z
p58,11,1,2026-09-01T04:18:36.855Z
p58,12,1,2026-09-01T04:18:37.012Z
p58,13,-1,2026-09-01T04:18:37.193Z
p58,14,1,2026-09-01T04:18:37.373Z
p58,15,1,2026-09-01T04:18:37.563Z
p58,16,1,2026-09-01T04:18:37.727Z
p58,17,1,2026-09-01T04:18:37.829Z
p58,18,1,2026-09-01T04:18:37.972Z
p58,19,1,2026-09-01T04:18:38.124Z
p58,20,0,2026-09-01T04:18:38.334Z
p58,21,1,2026-09-01T04:18:38.494Z
p58,22,-1,2026-09-01T04:18:38.613Z
p58,23,1,2026-09-01T04:18:38.770Z
p58,24,0,2026-09-01T04:18:38.927Z
p59,1,1,2026-09-01T04:18:35.365Z
p59,2,0,2026-09-01T04:18:35.545Z
p59,3,-1,2026-09-01T04:18:35.706Z
p59,4,-1,2026-09-01T04:18:35.851Z
p59,5,1,2026-09-01T04:18:36.016Z
p59,6,-1,2026-09-01T04:18:36.186Z
p59,7,1,2026-09-01T04:18:36.341Z
p59,8,1,2026-09-01T04:18:36.528Z
p59,9,-1,2026-09-01T04:18:36.669Z
p59,10,1,2026-09-01T04:18:36.773Z
p59,11,0,2026-09-01T04:18:36.917Z
p59,12,1,2026-09-01T04:18:37.043Z
p59,13,1,2026-09-01T04:18:37.162Z
p59,14,1,2026-09-01T04:18:37.288Z
p59,15,-1,2026-09-01T04:18:37.438Z
p59,16,1,2026-09-01T04:18:37.572Z
p59,17,-1,2026-09-01T04:18:37.726Z
p59,18,-1,2026-09-01T04:18:37.891Z
p59,19,0,2026-09-01T04:18:38.030Z
p59,20,0,2026-09-01T04:18:38.187Z
p59,21,-1,2026-09-01T04:18:38.336Z
p59,22,-1,2026-09-01T04:18:38.523Z
p59,23,0,2026-09-01T04:18:38.678Z
p59,24,-1,2026-09-01T04:18:38.800Z
p60,1,-1,2026-09-01T04:18:35.707Z
p60,2,-1,2026-09-01T04:18:35.816Z
p60,3,-1,2026-09-01T04:18:35.971Z
p60,4,1,2026-09-01T04:18:36.115Z
p60,5,1,2026-09-01T04:18:36.277Z
p60,6,1,2026-09-01T04:18:36.431Z
p60,7,-1,2026-09-01T04:18:36.558Z
p60,8,1,2026-09-01T04:18:36.699Z
p60,9,1,2026-09-01T04:18:36.887Z
p60,10,1,2026-09-01T04:18:37.072Z
p60,11,-1,2026-09-01T04:18:37.222Z
p60,12,1,2026-09-01T04:18:37.344Z
p60,13,-1,2026-09-01T04:18:37.470Z
p60,14,1,2026-09-01T04:18:37.576Z
p60,15,-1,2026-09-01T04:18:37.725Z
p60,16,-1,2026-09-01T04:18:37.923Z
p60,17,-1,2026-09-01T04:18:38.093Z
p60,18,-1,2026-09-01T04:18:38.243Z
p60,19,1,2026-09-01T04:18:38.402Z
p60,20,-1,2026-09-01T04:18:38.583Z
p60,21,1,2026-09-01T04:18:38.739Z
p60,22,1,2026-09-01T04:18:38.857Z
p60,23,-1,2026-09-01T04:18:38.990Z
p60,24,-1,2026-09-01T04:18:39.122Z
p61,1,1,2026-09-01T04:18:35.819Z
p61,2,0,2026-09-01T04:18:35.990Z
p61,3,-1,2026-09-01T04:18:36.125Z
p61,4,1,2026-09-01T04:18:36.249Z
p61,5,1,2026-09-01T04:18:36.373Z
p61,6,-1,2026-09-01T04:18:36.526Z
p61,7,0,2026-09-01T04:18:36.662Z
p61,8,1,2026-09-01T04:18:36.797Z
p61,9,-1,2026-09-01T04:18:36.949Z
p61,10,1,2026-09-01T04:18:37.075Z
p61,11,1,2026-09-01T04:18:37.221Z
p61,12,1,2026-09-01T04:18:37.345Z
p61,13,0,2026-09-01T04:18:37.498Z
p61,14,0,2026-09-01T04:18:37.632Z
p61,15,-1,2026-09-01T04:18:37.756Z
p61,16,1,2026-09-01T04:18:37.920Z
p61,17,0,2026-09-01T04:18:38.093Z
p61,18,0,2026-09-01T04:18:38.211Z
p61,19,1,2026-09-01T04:18:38.339Z
p61,20,0,2026-09-01T04:18:38.492Z
p61,21,1,2026-09-01T04:18:38.649Z
p61,22,1,2026-09-01T04:18:38.765Z
p61,23,-1,2026-09-01T04:18:38.946Z
p61,24,0,2026-09-01T04:18:39.084Z
p62,1,0,2026-09-01T04:18:35.881Z
p62,2,-1,2026-09-01T04:18:36.015Z
p62,3,-1,2026-09-01T04:18:36.183Z
p62,4,0,2026-09-01T04:18:36.314Z
p62,5,1,2026-09-01T04:18:36.463Z
p62,6,1,2026-09-01T04:18:36.687Z
p62,7,-1,2026-09-01T04:18:36.855Z
p62,8,1,2026-09-01T04:18:36.981Z
p62,9,1,2026-09-01T04:18:37.105Z
p62,10,1,2026-09-01T04:18:37.253Z
p62,11,0,2026-09-01T04:18:37.407Z
p62,12,0,2026-09-01T04:18:37.560Z
p62,13,1,2026-09-01T04:18:37.759Z
p62,14,1,2026-09-01T04:18:37.914Z
p62,15,-1,2026-09-01T04:18:38.062Z
p62,16,1,2026-09-01T04:18:38.211Z
p62,17,1,2026-09-01T04:18:38.340Z
p62,18,-1,2026-09-01T04:18:38.461Z
p62,19,0,2026-09-01T04:18:38.616Z
p62,20,1,2026-09-01T04:18:38.793Z
p62,21,1,2026-09-01T04:18:38.992Z
p62,22,1,2026-09-01T04:18:39.145Z
p62,23,1,2026-09-01T04:18:39.296Z
p62,24,-1,2026-09-01T04:18:39.451Z
p63,1,1,2026-09-01T04:18:35.899Z
p63,2,-1,2026-09-01T04:18:36.057Z
p63,3,1,2026-09-01T04:18:36.187Z
p63,4,0,2026-09-01T04:18:36.313Z
p63,5,0,2026-09-01T04:18:36.432Z
p63,6,1,2026-09-01T04:18:36.559Z
p63,7,-1,2026-09-01T04:18:36.697Z
p63,8,1,2026-09-01T04:18:36.855Z
p63,9,1,2026-09-01T04:18:37.008Z
p63,10,1,2026-09-01T04:18:37.162Z
p63,11,1,2026-09-01T04:18:37.316Z
p63,12,1,2026-09-01T04:18:37.502Z
p63,13,1,2026-09-01T04:18:37.682Z
p63,14,0,2026-09-01T04:18:37.853Z
p63,15,1,2026-09-01T04:18:38.018Z
p63,16,1,2026-09-01T04:18:38.151Z
p63,17,1,2026-09-01T04:18:38.275Z
p63,18,1,2026-09-01T04:18:38.430Z
p63,19,1,2026-09-01T04:18:38.584Z
p63,20,0,2026-09-01T04:18:38.707Z
p63,21,1,2026-09-01T04:18:38.865Z
p63,22,1,2026-09-01T04:18:39.012Z
p63,23,1,2026-09-01T04:18:39.177Z
p63,24,-1,2026-09-01T04:18:39.360Z
p64,1,0,2026-09-01T04:18:36.006Z
p64,2,-1,2026-09-01T04:18:36.211Z
p64,3,-1,2026-09-01T04:18:36.373Z
p64,4,1,2026-09-01T04:18:36.495Z
p64,5,-1,2026-09-01T04:18:36.652Z
p64,6,1,2026-09-01T04:18:36.792Z
p64,7,1,2026-09-01T04:18:36.981Z
p64,8,0,2026-09-01T04:18:37.138Z
p64,9,1,2026-09-01T04:18:37.281Z
p64,10,1,2026-09-01T04:18:37.432Z
p64,11,1,2026-09-01T04:18:37.563Z
p64,12,1,2026-09-01T04:18:37.694Z
p64,13,0,2026-09-01T04:18:37.852Z
p64,14,-1,2026-09-01T04:18:38.018Z
p64,15,-1,2026-09-01T04:18:38.151Z
p64,16,1,2026-09-01T04:18:38.276Z
p64,17,1,2026-09-01T04:18:38.433Z
p64,18,0,2026-09-01T04:18:38.584Z
p64,19,0,2026-09-01T04:18:38.734Z
p64,20,-1,2026-09-01T04:18:38.866Z
p64,21,1,2026-09-01T04:18:38.989Z
p64,22,1,2026-09-01T04:18:39.165Z
p64,23,1,2026-09-01T04:18:39.331Z
p64,24,-1,2026-09-01T04:18:39.452Z
p65,1,1,2026-09-01T04:18:38.402Z
p65,2,-1,2026-09-01T04:18:38.551Z
p65,3,-1,2026-09-01T04:18:38.737Z
p65,4,1,2026-09-01T04:18:38.903Z
p65,5,-1,2026-09-01T04:18:39.070Z
p65,6,1,2026-09-01T04:18:39.236Z
p65,7,0,2026-09-01T04:18:39.421Z
p65,8,1,2026-09-01T04:18:39.617Z
p65,9,1,2026-09-01T04:18:39.782Z
p65,10,1,2026-09-01T04:18:39.889Z
p65,11,1,2026-09-01T04:18:40.002Z
p65,12,1,2026-09-01T04:18:40.128Z
p65,13,1,2026-09-01T04:18:40.260Z
p65,14,1,2026-09-01T04:18:40.392Z
p65,15,-1,2026-09-01T04:18:40.572Z
p65,16,1,2026-09-01T04:18:40.773Z
p65,17,1,2026-09-01T04:18:40.924Z
p65,18,-1,2026-09-01T04:18:41.054Z
p65,19,1,2026-09-01T04:18:41.182Z
p65,20,1,2026-09-01T04:18:41.310Z
p65,21,1,2026-09-01T04:18:41.456Z
p65,22,1,2026-09-01T04:18:41.644Z
p65,23,1,2026-09-01T04:18:41.786Z
p65,24,-1,2026-09-01T04:18:41.901Z
p66,1,-1,2026-09-01T04:18:38.955Z
p66,2,-1,2026-09-01T04:18:39.087Z
p66,3,-1,2026-09-01T04:18:39.207Z
p66,4,1,2026-09-01T04:18:39.360Z
p66,5,-1,2026-09-01T04:18:39.547Z
p66,6,1,2026-09-01T04:18:39.721Z
p66,7,-1,2026-09-01T04:18:39.909Z
p66,8,1,2026-09-01T04:18:40.066Z
p66,9,1,2026-09-01T04:18:40.220Z
p66,10,-1,2026-09-01T04:18:40.376Z
p66,11,1,2026-09-01T04:18:40.551Z
p66,12,1,2026-09-01T04:18:40.696Z
p66,13,1,2026-09-01T04:18:40.867Z
p66,14,1,2026-09-01T04:18:41.054Z
p66,15,0,2026-09-01T04:18:41.214Z
p66,16,1,2026-09-01T04:18:41.338Z
p66,17,1,2026-09-01T04:18:41.457Z
p66,18,-1,2026-09-01T04:18:41.629Z
p66,19,1,2026-09-01T04:18:41.812Z
p66,20,1,2026-09-01T04:18:41.996Z
p66,21,1,2026-09-01T04:18:42.178Z
p66,22,0,2026-09-01T04:18:42.335Z
p66,23,1,2026-09-01T04:18:42.492Z
p66,24,0,2026-09-01T04:18:42.623Z
p67,1,1,2026-09-01T04:18:39.083Z
p67,2,-1,2026-09-01T04:18:39.266Z
p67,3,-1,2026-09-01T04:18:39.452Z
p67,4,1,2026-09-01T04:18:39.608Z
p67,5,1,2026-09-01T04:18:39.739Z
p67,6,1,2026-09-01T04:18:39.909Z
p67,7,1,2026-09-01T04:18:40.066Z
p67,8,1,2026-09-01T04:18:40.223Z
p67,9,1,2026-09-01T04:18:40.377Z
p67,10,0,2026-09-01T04:18:40.547Z
p67,11,1,2026-09-01T04:18:40.683Z
p67,12,1,2026-09-01T04:18:40.786Z
p67,13,1,2026-09-01T04:18:40.958Z
p67,14,1,2026-09-01T04:18:41.148Z
p67,15,-1,2026-09-01T04:18:41.342Z
p67,16,1,2026-09-01T04:18:41.516Z
p67,17,1,2026-09-01T04:18:41.657Z
p67,18,0,2026-09-01T04:18:41.791Z
p67,19,1,2026-09-01T04:18:41.928Z
p67,20,-1,2026-09-01T04:18:42.120Z
p67,21,1,2026-09-01T04:18:42.309Z
p67,22,1,2026-09-01T04:18:42.497Z
p67,23,1,2026-09-01T04:18:42.696Z
p67,24,-1,2026-09-01T04:18:42.874Z
p68,1,-1,2026-09-01T04:18:39.259Z
p68,2,-1,2026-09-01T04:18:39.423Z
p68,3,1,2026-09-01T04:18:39.526Z
p68,4,1,2026-09-01T04:18:39.629Z
p68,5,1,2026-09-01T04:18:39.786Z
p68,6,1,2026-09-01T04:18:39.981Z
p68,7,0,2026-09-01T04:18:40.161Z
p68,8,1,2026-09-01T04:18:40.319Z
p68,9,1,2026-09-01T04:18:40.456Z
p68,10,1,2026-09-01T04:18:40.585Z
p68,11,1,2026-09-01T04:18:40.790Z
p68,12,1,2026-09-01T04:18:40.930Z
p68,13,1,2026-09-01T04:18:41.081Z
p68,14,1,2026-09-01T04:18:41.276Z
p68,15,-1,2026-09-01T04:18:41.428Z
p68,16,1,2026-09-01T04:18:41.533Z
p68,17,1,2026-09-01T04:18:41.666Z
p68,18,1,2026-09-01T04:18:41.834Z
p68,19,1,2026-09-01T04:18:41.964Z
p68,20,0,2026-09-01T04:18:42.088Z
p68,21,1,2026-09-01T04:18:42.244Z
p68,22,1,2026-09-01T04:18:42.399Z
p68,23,1,2026-09-01T04:18:42.562Z
p68,24,-1,2026-09-01T04:18:42.730Z
p69,1,1,2026-09-01T04:18:39.266Z
p69,2,-1,2026-09-01T04:18:39.389Z
p69,3,-1,2026-09-01T04:18:39.515Z
p69,4,1,2026-09-01T04:18:39.622Z
p69,5,1,2026-09-01T04:18:39.785Z
p69,6,0,2026-09-01T04:18:39.985Z
p69,7,-1,2026-09-01T04:18:40.129Z
p69,8,1,2026-09-01T04:18:40.302Z
p69,9,1,2026-09-01T04:18:40.483Z
p69,10,1,2026-09-01T04:18:40.675Z
p69,11,1,2026-09-01T04:18:40.854Z
p69,12,-1,2026-09-01T04:18:40.993Z
p69,13,1,2026-09-01T04:18:41.148Z
p69,14,1,2026-09-01T04:18:41.342Z
p69,15,-1,2026-09-01T04:18:41.545Z
p69,16,1,2026-09-01T04:18:41.707Z
p69,17,1,2026-09-01T04:18:41.882Z
p69,18,-1,2026-09-01T04:18:42.059Z
p69,19,1,2026-09-01T04:18:42.179Z
p69,20,-1,2026-09-01T04:18:42.307Z
p69,21,0,2026-09-01T04:18:42.437Z
p69,22,1,2026-09-01T04:18:42.573Z
p69,23,0,2026-09-01T04:18:42.681Z
p69,24,-1,2026-09-01T04:18:42.794Z
p70,1,1,2026-09-01T04:18:39.546Z
p70,2,-1,2026-09-01T04:18:39.692Z
p70,3,-1,2026-09-01T04:18:39.870Z
p70,4,-1,2026-09-01T04:18:40.030Z
p70,5,1,2026-09-01T04:18:40.204Z
p70,6,-1,2026-09-01T04:18:40.370Z
p70,7,0,2026-09-01T04:18:40.540Z
p70,8,1,2026-09-01T04:18:40.710Z
p70,9,1,2026-09-01T04:18:40.854Z
p70,10,1,2026-09-01T04:18:41.025Z
p70,11,-1,2026-09-01T04:18:41.183Z
p70,12,1,2026-09-01T04:18:41.310Z
p70,13,-1,2026-09-01T04:18:41.427Z
p70,14,1,2026-09-01T04:18:41.533Z
p70,15,-1,2026-09-01T04:18:41.636Z
p70,16,1,2026-09-01T04:18:41.770Z
p70,17,1,2026-09-01T04:18:41.926Z
p70,18,-1,2026-09-01T04:18:42.087Z
p70,19,1,2026-09-01T04:18:42.245Z
p70,20,1,2026-09-01T04:18:42.430Z
p70,21,1,2026-09-01T04:18:42.602Z
p70,22,1,2026-09-01T04:18:42.808Z
p70,23,1,2026-09-01T04:18:42.994Z
p70,24,-1,2026-09-01T04:18:43.187Z
p71,1,1,2026-09-01T04:18:39.612Z
p71,2,-1,2026-09-01T04:18:39.753Z
p71,3,0,2026-09-01T04:18:39.878Z
p71,4,1,2026-09-01T04:18:39.983Z
p71,5,0,2026-09-01T04:18:40.161Z
p71,6,1,2026-09-01T04:18:40.371Z
p71,7,-1,2026-09-01T04:18:40.541Z
p71,8,-1,2026-09-01T04:18:40.711Z
p71,9,1,2026-09-01T04:18:40.854Z
p71,10,1,2026-09-01T04:18:41.021Z
p71,11,1,2026-09-01T04:18:41.213Z
p71,12,1,2026-09-01T04:18:41.398Z
p71,13,1,2026-09-01T04:18:41.535Z
p71,14,1,2026-09-01T04:18:41.673Z
p71,15,-1,2026-09-01T04:18:41.835Z
p71,16,1,2026-09-01T04:18:41.997Z
p71,17,1,2026-09-01T04:18:42.182Z
p71,18,-1,2026-09-01T04:18:42.338Z
p71,19,1,2026-09-01T04:18:42.466Z
p71,20,1,2026-09-01T04:18:42.568Z
p71,21,1,2026-09-01T04:18:42.713Z
p71,22,1,2026-09-01T04:18:42.874Z
p71,23,1,2026-09-01T04:18:43.032Z
p71,24,-1,2026-09-01T04:18:43.187Z
p72,1,-1,2026-09-01T04:18:39.615Z
p72,2,-1,2026-09-01T04:18:39.814Z
p72,3,-1,2026-09-01T04:18:40.004Z
p72,4,0,2026-09-01T04:18:40.143Z
p72,5,-1,2026-09-01T04:18:40.280Z
p72,6,-1,2026-09-01T04:18:40.420Z
p72,7,-1,2026-09-01T04:18:40.615Z
p72,8,1,2026-09-01T04:18:40.760Z
p72,9,1,2026-09-01T04:18:40.863Z
p72,10,1,2026-09-01T04:18:40.993Z
p72,11,0,2026-09-01T04:18:41.117Z
p72,12,1,2026-09-01T04:18:41.248Z
p72,13,1,2026-09-01T04:18:41.369Z
p72,14,1,2026-09-01T04:18:41.549Z
p72,15,-1,2026-09-01T04:18:41.721Z
p72,16,1,2026-09-01T04:18:41.879Z
p72,17,-1,2026-09-01T04:18:42.055Z
p72,18,1,2026-09-01T04:18:42.214Z
p72,19,-1,2026-09-01T04:18:42.340Z
p72,20,1,2026-09-01T04:18:42.467Z
p72,21,1,2026-09-01T04:18:42.601Z
p72,22,1,2026-09-01T04:18:42.766Z
p72,23,1,2026-09-01T04:18:42.903Z
